AnalysisID,Date,PlotKey,Location,Plot,SubPlot,Block,Rotation,Tillage,NitrateN,Depth,CropName,Year,Winter,Cover,winter
205202306,2005-10-31,20600,2,6,0,1,R4,P,13.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202317,2005-10-31,20900,2,9,0,1,R2,D2,3,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202318,2005-10-31,21000,2,10,0,1,R2,D1,14.5,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202319,2005-10-31,21100,2,11,0,1,R2,P,15.2,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202320,2005-10-31,21200,2,12,0,1,R2,H,10.3,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202321,2005-10-31,21300,2,13,0,1,R3,H,13.7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202322,2005-10-31,21400,2,14,0,1,R3,D1,13.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202314,2005-10-31,22200,2,22,0,2,R3,D1,13.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202340,2005-10-31,25200,2,52,0,4,R4,H,17.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202305,2005-10-31,20500,2,5,0,1,R4,D2,12.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202338,2005-10-31,25000,2,50,0,4,R4,P,10.7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202308,2005-10-31,20800,2,8,0,1,R4,D1,15.7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202339,2005-10-31,25100,2,51,0,4,R4,D2,12.7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202341,2005-10-31,24500,2,45,0,3,R2,H,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202342,2005-10-31,24600,2,46,0,3,R2,D1,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202343,2005-10-31,24700,2,47,0,3,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202344,2005-10-31,24800,2,48,0,3,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202346,2005-10-31,25800,2,58,0,4,R2,H,6.3,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202347,2005-10-31,25900,2,59,0,4,R2,P,8.3,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202348,2005-10-31,26000,2,60,0,4,R2,D1,9,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202349,2005-10-31,26100,2,61,0,4,R3,H,16.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202352,2005-10-31,26400,2,64,0,4,R3,P,15.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202350,2005-10-31,26200,2,62,0,4,R3,D2,13.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202351,2005-10-31,26300,2,63,0,4,R3,D1,10.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202345,2005-10-31,25700,2,57,0,4,R2,D2,3.4,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202301,2005-10-17,26100,2,61,0,4,R3,H,15.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202291,2005-10-17,25100,2,51,0,4,R4,D2,10.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202292,2005-10-17,25200,2,52,0,4,R4,H,15.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202293,2005-10-17,24500,2,45,0,3,R2,H,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202294,2005-10-17,24600,2,46,0,3,R2,D1,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202295,2005-10-17,24700,2,47,0,3,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202296,2005-10-17,24800,2,48,0,3,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202297,2005-10-17,25700,2,57,0,4,R2,D2,5,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202298,2005-10-17,25800,2,58,0,4,R2,H,7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202303,2005-10-17,26300,2,63,0,4,R3,D1,10,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202300,2005-10-17,26000,2,60,0,4,R2,D1,9.7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202302,2005-10-17,26200,2,62,0,4,R3,D2,13.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202290,2005-10-17,25000,2,50,0,4,R4,P,10.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202304,2005-10-17,26400,2,64,0,4,R3,P,14.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202299,2005-10-17,25900,2,59,0,4,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202263,2005-10-17,21900,2,19,0,2,R2,H,5.2,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202258,2005-10-17,20600,2,6,0,1,R4,P,12.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202270,2005-10-17,21000,2,10,0,1,R2,D1,13.2,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202269,2005-10-17,20900,2,9,0,1,R2,D2,2.6,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202268,2005-10-17,22400,2,24,0,2,R3,H,10.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202267,2005-10-17,22300,2,23,0,2,R3,D2,11.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202266,2005-10-17,22200,2,22,0,2,R3,D1,13,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202271,2005-10-17,21100,2,11,0,1,R2,P,15.7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202264,2005-10-17,22000,2,20,0,2,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202272,2005-10-17,21200,2,12,0,1,R2,H,10.7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202262,2005-10-17,21800,2,18,0,2,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202261,2005-10-17,21700,2,17,0,2,R2,D1,6.1,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202260,2005-10-17,20800,2,8,0,1,R4,D1,13.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202259,2005-10-17,20700,2,7,0,1,R4,H,10.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202257,2005-10-17,20500,2,5,0,1,R4,D2,11.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202289,2005-10-17,24900,2,49,0,4,R4,D1,10,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202265,2005-10-17,22100,2,21,0,2,R3,P,10.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202279,2005-10-17,22700,2,27,0,2,R4,D2,11.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202287,2005-10-17,23900,2,39,0,3,R4,H,12.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202286,2005-10-17,23800,2,38,0,3,R4,P,15.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202285,2005-10-17,23700,2,37,0,3,R4,D2,11.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202284,2005-10-17,23600,2,36,0,3,R3,D2,10.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202283,2005-10-17,23500,2,35,0,3,R3,P,12,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202282,2005-10-17,23400,2,34,0,3,R3,H,6.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202280,2005-10-17,22800,2,28,0,2,R4,D1,12.7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202288,2005-10-17,24000,2,40,0,3,R4,D1,11.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202278,2005-10-17,22600,2,26,0,2,R4,H,12.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202277,2005-10-17,22500,2,25,0,2,R4,P,19.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202276,2005-10-17,21600,2,16,0,1,R3,D2,10.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202275,2005-10-17,21500,2,15,0,1,R3,P,16.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202274,2005-10-17,21400,2,14,0,1,R3,D1,12.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202273,2005-10-17,21300,2,13,0,1,R3,H,14.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202281,2005-10-17,23300,2,33,0,3,R3,D1,8.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202209,2005-10-03,20500,2,5,0,1,R4,D2,10.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202218,2005-10-03,22200,2,22,0,2,R3,D1,11.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202231,2005-10-03,22700,2,27,0,2,R4,D2,9.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202230,2005-10-03,22600,2,26,0,2,R4,H,11.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202229,2005-10-03,22500,2,25,0,2,R4,P,17.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202228,2005-10-03,21600,2,16,0,1,R3,D2,8.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202227,2005-10-03,21500,2,15,0,1,R3,P,14.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202226,2005-10-03,21400,2,14,0,1,R3,D1,11.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202225,2005-10-03,21300,2,13,0,1,R3,H,12,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202224,2005-10-03,21200,2,12,0,1,R2,H,9,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202223,2005-10-03,21100,2,11,0,1,R2,P,12.3,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202232,2005-10-03,22800,2,28,0,2,R4,D1,10.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202220,2005-10-03,22400,2,24,0,2,R3,H,8.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202221,2005-10-03,20900,2,9,0,1,R2,D2,1.7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202217,2005-10-03,22100,2,21,0,2,R3,P,9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202216,2005-10-03,22000,2,20,0,2,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202215,2005-10-03,21900,2,19,0,2,R2,H,3.7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202214,2005-10-03,21800,2,18,0,2,R2,P,3.9,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202213,2005-10-03,21700,2,17,0,2,R2,D1,5.7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202212,2005-10-03,20800,2,8,0,1,R4,D1,12.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202211,2005-10-03,20700,2,7,0,1,R4,H,9.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202210,2005-10-03,20600,2,6,0,1,R4,P,11.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202256,2005-10-03,26400,2,64,0,4,R3,P,11.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202222,2005-10-03,21000,2,10,0,1,R2,D1,11.9,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202254,2005-10-03,26200,2,62,0,4,R3,D2,11.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202219,2005-10-03,22300,2,23,0,2,R3,D2,10.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202255,2005-10-03,26300,2,63,0,4,R3,D1,8.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202233,2005-10-03,23300,2,33,0,3,R3,D1,7.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202253,2005-10-03,26100,2,61,0,4,R3,H,12.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202252,2005-10-03,26000,2,60,0,4,R2,D1,9.6,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202251,2005-10-03,25900,2,59,0,4,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202250,2005-10-03,25800,2,58,0,4,R2,H,6.8,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202249,2005-10-03,25700,2,57,0,4,R2,D2,5,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202248,2005-10-03,24800,2,48,0,3,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202247,2005-10-03,24700,2,47,0,3,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202246,2005-10-03,24600,2,46,0,3,R2,D1,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202245,2005-10-03,24500,2,45,0,3,R2,H,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202236,2005-10-03,23600,2,36,0,3,R3,D2,9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202235,2005-10-03,23500,2,35,0,3,R3,P,8.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202237,2005-10-03,23700,2,37,0,3,R4,D2,9.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202238,2005-10-03,23800,2,38,0,3,R4,P,13,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202239,2005-10-03,23900,2,39,0,3,R4,H,10,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202240,2005-10-03,24000,2,40,0,3,R4,D1,10,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202242,2005-10-03,25000,2,50,0,4,R4,P,9.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202243,2005-10-03,25100,2,51,0,4,R4,D2,9.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202244,2005-10-03,25200,2,52,0,4,R4,H,13.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202241,2005-10-03,24900,2,49,0,4,R4,D1,8.7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202234,2005-10-03,23400,2,34,0,3,R3,H,5.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202181,2005-08-29,22500,2,25,0,2,R4,P,18.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202173,2005-08-29,20900,2,9,0,1,R2,D2,0.7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202174,2005-08-29,21000,2,10,0,1,R2,D1,11,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202175,2005-08-29,21100,2,11,0,1,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202176,2005-08-29,21200,2,12,0,1,R2,H,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202177,2005-08-29,21300,2,13,0,1,R3,H,12.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202178,2005-08-29,21400,2,14,0,1,R3,D1,11.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202180,2005-08-29,21600,2,16,0,1,R3,D2,9.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202172,2005-08-29,22400,2,24,0,2,R3,H,9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202182,2005-08-29,22600,2,26,0,2,R4,H,11.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202165,2005-08-29,21700,2,17,0,2,R2,D1,4.6,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202179,2005-08-29,21500,2,15,0,1,R3,P,15.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202171,2005-08-29,22300,2,23,0,2,R3,D2,10.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202170,2005-08-29,22200,2,22,0,2,R3,D1,11.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202169,2005-08-29,22100,2,21,0,2,R3,P,8.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202168,2005-08-29,22000,2,20,0,2,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202208,2005-08-29,26400,2,64,0,4,R3,P,11.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202166,2005-08-29,21800,2,18,0,2,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202197,2005-08-29,24500,2,45,0,3,R2,H,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202164,2005-08-29,20800,2,8,0,1,R4,D1,11.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202163,2005-08-29,20700,2,7,0,1,R4,H,9.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202162,2005-08-29,20600,2,6,0,1,R4,P,11,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202161,2005-08-29,20500,2,5,0,1,R4,D2,8.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202183,2005-08-29,22700,2,27,0,2,R4,D2,10.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202167,2005-08-29,21900,2,19,0,2,R2,H,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202206,2005-08-29,26200,2,62,0,4,R3,D2,11.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202195,2005-08-29,25100,2,51,0,4,R4,D2,9.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202207,2005-08-29,26300,2,63,0,4,R3,D1,8.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202184,2005-08-29,22800,2,28,0,2,R4,D1,11.2,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202205,2005-08-29,26100,2,61,0,4,R3,H,12.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202204,2005-08-29,26000,2,60,0,4,R2,D1,7.1,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202203,2005-08-29,25900,2,59,0,4,R2,P,9.9,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202202,2005-08-29,25800,2,58,0,4,R2,H,5.8,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202201,2005-08-29,25700,2,57,0,4,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202200,2005-08-29,24800,2,48,0,3,R2,D2,7,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202199,2005-08-29,24700,2,47,0,3,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202198,2005-08-29,24600,2,46,0,3,R2,D1,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202187,2005-08-29,23500,2,35,0,3,R3,P,8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202196,2005-08-29,25200,2,52,0,4,R4,H,14.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202186,2005-08-29,23400,2,34,0,3,R3,H,5.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202188,2005-08-29,23600,2,36,0,3,R3,D2,8.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202189,2005-08-29,23700,2,37,0,3,R4,D2,8.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202190,2005-08-29,23800,2,38,0,3,R4,P,13.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202192,2005-08-29,24000,2,40,0,3,R4,D1,9.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202193,2005-08-29,24900,2,49,0,4,R4,D1,9.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202194,2005-08-29,25000,2,50,0,4,R4,P,9.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202191,2005-08-29,23900,2,39,0,3,R4,H,9.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202185,2005-08-29,23300,2,33,0,3,R3,D1,7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202132,2005-07-28,21600,2,16,0,1,R3,D2,9.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202125,2005-07-28,20900,2,9,0,1,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202126,2005-07-28,21000,2,10,0,1,R2,D1,10.8,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202127,2005-07-28,21100,2,11,0,1,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202128,2005-07-28,21200,2,12,0,1,R2,H,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202129,2005-07-28,21300,2,13,0,1,R3,H,12.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202134,2005-07-28,22600,2,26,0,2,R4,H,11.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202131,2005-07-28,21500,2,15,0,1,R3,P,15.7,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202124,2005-07-28,22400,2,24,0,2,R3,H,9.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202133,2005-07-28,22500,2,25,0,2,R4,P,19.1,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202117,2005-07-28,21700,2,17,0,2,R2,D1,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202130,2005-07-28,21400,2,14,0,1,R3,D1,11.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202123,2005-07-28,22300,2,23,0,2,R3,D2,9.5,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202122,2005-07-28,22200,2,22,0,2,R3,D1,10.9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202121,2005-07-28,22100,2,21,0,2,R3,P,9,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202120,2005-07-28,22000,2,20,0,2,R2,D2,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202113,2005-07-28,20500,2,5,0,1,R4,D2,9.8,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202118,2005-07-28,21800,2,18,0,2,R2,P,NA,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202116,2005-07-28,20800,2,8,0,1,R4,D1,11.6,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202115,2005-07-28,20700,2,7,0,1,R4,H,9.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202114,2005-07-28,20600,2,6,0,1,R4,P,11.4,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202135,2005-07-28,22700,2,27,0,2,R4,D2,10.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
205202149,2005-07-28,24500,2,45,0,3,R2,H,4,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202119,2005-07-28,21900,2,19,0,2,R2,H,5.1,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202152,2005-07-28,24800,2,48,0,3,R2,D2,8.6,-1 m,Vaarbyg/eft.afg,2005,2005,Ref./Efterafg.,2005 - 2006
205202147,2005-07-28,25100,2,51,0,4,R4,D2,9.3,-1 m,Vinterhvede,2005,2005,Ref./Efterafg.,2005 - 2006
